suggestion_1,suggestion_2,suggestion_3,positives,confidence,errors
3,4,7,2,0.7528735632183923,0
2,3,5,2,0.8441624365482232,0
3,5,6,1,0.8441624365482232,0
0,4,9,0,0.7751650165016495,0
1,2,6,2,0.7684302664851195,0
2,3,6,2,0.8372049406532158,0
3,4,9,1,0.8372049406532158,0
4,6,9,2,0.8298515199500088,0
2,7,8,2,0.8348151614412725,0
2,3,7,2,0.8707486015468806,0
3,8,9,2,0.9135626380646926,0
2,7,9,0,0.9047293300677949,0
4,5,6,2,0.9032871600014145,0
1,3,5,2,0.9172250740255763,0
4,5,7,2,0.9468074979701964,0
0,4,5,1,0.9468074979701964,0
0,4,6,2,0.9438501836685631,0
5,6,8,2,0.9590706914124397,0
3,4,7,1,0.5,1
5,8,9,2,0.6666666666666665,1
1,4,9,0,0.5000000000000002,0
0,1,9,1,0.5000000000000002,0
5,8,9,2,0.5999999999999978,1
6,7,8,1,0.5999999999999978,1
5,6,9,0,0.5000000000000003,0
1,3,5,1,0.5000000000000003,0
6,7,8,2,0.5972222222222222,0
0,1,3,1,0.5972222222222223,0
6,7,8,2,0.577102803738317,0
0,4,5,1,0.577102803738317,0
4,7,8,2,0.5807381776239899,0
3,5,6,2,0.712885662431943,0
5,6,8,1,0.712885662431943,0
4,5,7,1,0.712885662431943,0
1,4,5,2,0.8255701115963127,0
2,7,8,2,0.8641353463399075,0
4,5,9,0,0.811176630857855,0
0,1,2,2,0.7995961740306099,0
0,1,3,1,0.7995961740306099,0
3,4,9,2,0.8477287853154705,0
4,7,8,1,0.8477287853154705,0
4,5,7,2,0.8302077856767311,0
2,4,5,2,0.8788202530429976,0
2,3,8,2,0.8917756051118683,0
4,5,6,2,0.9082690011831851,0
0,6,8,2,0.9028427060329614,0
3,6,8,2,0.8993056759973197,0
2,5,8,2,0.9184097722653275,0
0,3,4,1,0.9184097722653275,0
4,6,7,1,0.9184097722653275,0
0,7,8,1,0.9184097722653275,0
2,3,4,2,0.9266298279801074,0
2,4,5,2,0.9487702962143644,0
3,5,6,1,0.9487702962143644,0
1,4,7,2,0.9500760916839158,0
1,2,7,1,0.5,1
3,7,8,2,0.6666666666666666,0
1,4,8,2,0.6499999999999944,0
0,2,4,1,0.6499999999999944,0
0,1,8,1,0.6499999999999944,0
1,5,8,1,0.6499999999999944,0
1,4,8,1,0.6499999999999944,0
0,7,9,0,0.6481481481481453,0
3,4,8,2,0.7478260869565181,0
2,4,5,2,0.7562189054726374,0
2,3,7,1,0.7562189054726374,0
3,4,6,2,0.8409893992932879,0
0,6,9,2,0.8354460093896716,0
2,5,7,1,0.8354460093896716,0
0,2,5,1,0.8354460093896716,0
0,2,8,2,0.8294933655006036,0
1,7,9,2,0.8243960429669253,0
1,7,9,0,0.829817522971399,0
3,5,9,1,0.8298175229713991,0
3,6,9,1,0.8298175229713991,0
0,3,8,2,0.8866339385682631,0
0,4,8,2,0.8806807348590615,0
0,4,8,2,0.8764881977254049,0
2,6,8,2,0.8732188589098678,0
0,3,7,1,0.8732188589098678,0
4,5,7,2,0.8678203861497561,0
6,8,9,2,0.8937013055498713,0
0,2,3,1,0.8937013055498713,0
0,3,4,1,0.8937013055498713,0
1,3,8,1,0.8937013055498713,0
0,1,3,1,0.8937013055498713,0
2,4,7,2,0.8965998088841434,0
0,2,4,1,0.8965998088841434,0
2,4,5,1,0.8965998088841434,0
3,4,5,2,0.9090894774040851,0
2,3,4,1,0.9090894774040851,0
2,3,5,1,0.9090894774040851,0
0,2,5,1,0.9090894774040851,0
6,8,9,0,0.9068144875739691,0
3,6,7,1,0.9068144875739691,0
0,1,2,1,0.9068144875739691,0
2,3,9,1,0.9068144875739691,0
2,6,8,1,0.9068144875739691,0
4,7,8,1,0.9068144875739691,0
6,7,8,1,0.9068144875739691,0
0,1,3,2,0.9408044232913775,0
0,3,4,2,0.9593886332409365,0
0,2,5,2,0.6666666666666645,0
0,1,8,1,0.6666666666666644,0
0,4,9,2,0.6499999999999957,1
2,4,5,2,0.7564102564102528,0
0,2,5,1,0.7564102564102528,0
2,3,5,1,0.7564102564102528,0
0,5,8,1,0.7564102564102528,0
2,7,8,1,0.7564102564102528,0
1,2,7,1,0.7564102564102528,0
0,1,5,2,0.7563291139240522,0
3,8,9,2,0.7751937984496127,1
1,3,6,1,0.7751937984496127,1
0,2,4,1,0.7751937984496127,1
1,2,3,1,0.7751937984496127,1
1,4,5,1,0.7751937984496127,1
3,4,9,1,0.7751937984496127,1
1,2,4,1,0.7751937984496127,1
3,4,7,1,0.7751937984496127,1
5,8,9,1,0.7751937984496127,1
0,3,9,1,0.7751937984496127,1
2,7,9,2,0.8349374398460061,1
2,5,9,1,0.8349374398460061,1
2,4,8,2,0.8296876700402648,1
4,6,8,2,0.8396017699115039,1
4,5,8,2,0.8802499805915686,0
0,5,8,1,0.8802499805915686,0
0,1,8,2,0.8787134986593386,0
6,8,9,1,0.8787134986593386,0
0,6,9,1,0.8787134986593386,0
0,3,7,1,0.8787134986593386,0
2,8,9,1,0.8787134986593386,0
1,5,8,2,0.9113297491181851,0
0,1,2,1,0.9113297491181851,0
6,7,8,2,0.9109007025342011,0
2,5,8,2,0.9094889001114557,0
2,4,5,1,0.9094889001114557,0
0,5,8,2,0.9073386352635967,0
0,6,7,2,0.9429692615939986,0
2,6,7,1,0.9429692615939986,0
0,6,8,2,0.9561742645962307,0
1,2,5,2,0.6666666666666675,0
5,7,9,2,0.6499999999999942,0
2,8,9,1,0.6499999999999942,0
0,5,8,1,0.6499999999999942,0
1,6,7,2,0.7777777777777729,0
4,6,7,1,0.7777777777777729,0
1,2,8,1,0.7777777777777729,0
0,1,8,1,0.7777777777777729,0
1,2,3,1,0.7777777777777729,0
2,4,9,1,0.7777777777777729,0
0,1,6,2,0.7608695652173918,0
3,6,8,2,0.7732919254658386,0
2,5,6,2,0.831578947368421,0
1,3,4,1,0.831578947368421,0
3,7,8,1,0.831578947368421,0
2,8,9,2,0.8282949730905753,0
1,2,4,2,0.8911190760653119,0
1,5,7,1,0.8911190760653119,0
1,4,6,2,0.8844408043504641,0
1,2,5,1,0.8844408043504641,0
0,2,6,1,0.8844408043504641,0
2,4,7,2,0.9191659231400875,0
2,6,9,1,0.9191659231400875,0
3,8,9,2,0.9199221640553478,0
4,5,6,1,0.9199221640553478,0
0,6,7,1,0.9199221640553478,0
3,4,6,1,0.9199221640553478,0
3,4,9,1,0.9199221640553478,0
2,3,6,2,0.9173003991155232,0
2,5,7,1,0.9173003991155232,0
1,2,7,2,0.9439505568052624,0
2,5,9,0,0.901948622324831,0
0,2,7,1,0.901948622324831,0
1,4,7,1,0.901948622324831,0
0,3,6,2,0.9018879679474583,0
2,4,7,2,0.933431927529113,0
2,3,6,1,0.933431927529113,0
1,8,9,1,0.933431927529113,0
1,7,8,1,0.933431927529113,0
1,2,7,1,0.933431927529113,0
3,5,9,1,0.933431927529113,0
2,4,6,1,0.933431927529113,0
3,6,7,1,0.933431927529113,0
3,4,6,2,0.9319920879524419,0
3,6,8,1,0.9319920879524419,0
1,3,6,1,0.9319920879524419,0
2,3,4,2,0.9459459679952222,0
4,7,9,2,0.9551401831590133,0
1,2,6,2,0.6666666666666676,0
0,1,2,2,0.6363636363636305,0
0,6,9,1,0.6363636363636305,0
2,6,7,1,0.6363636363636305,0
1,2,7,2,0.6222222222222222,0
0,2,3,1,0.6222222222222222,0
1,5,8,1,0.6222222222222222,0
1,2,9,2,0.6142131979695452,1
1,8,9,2,0.7291666666666663,1
0,6,8,1,0.7291666666666663,1
1,5,6,1,0.7291666666666663,1
4,8,9,2,0.8279972752043605,1
1,8,9,2,0.8747619047619036,1
0,1,2,2,0.87258225878168,1
3,5,7,1,0.87258225878168,1
0,1,3,1,0.87258225878168,1
2,4,8,2,0.8699865362811783,0
3,6,8,2,0.9273588458963078,0
6,7,9,2,0.9215736077000758,0
0,6,8,2,0.9427310594779169,0
0,1,7,1,0.9427310594779169,0
2,4,6,1,0.9427310594779169,0
1,6,8,2,0.9413339773178154,0
3,5,9,1,0.9413339773178154,0
1,2,6,1,0.9413339773178154,0
1,2,6,1,0.9413339773178154,0
1,3,7,1,0.9413339773178154,0
2,7,8,1,0.9413339773178154,0
1,3,9,2,0.9405109338175285,1
0,4,6,1,0.9405109338175285,1
0,3,8,2,0.9388576587539454,1
3,5,6,2,0.9433139779244408,0
3,4,7,2,0.9401357513167184,0
0,2,3,1,0.9401357513167184,0
4,8,9,0,0.9456412893304408,0
6,7,8,1,0.9456412893304408,0
0,7,9,0,0.9567537933196362,0
2,4,6,1,0.5,1
1,4,7,2,0.6666666666666672,0
1,7,9,2,0.6363636363636312,0
0,2,7,2,0.6410256410256389,0
1,7,9,0,0.6551724137931001,0
0,2,3,2,0.7333333333333321,0
0,2,4,1,0.7333333333333321,0
0,1,2,1,0.7333333333333321,0
1,3,6,1,0.7333333333333321,0
0,4,5,2,0.7524752475247534,0
0,4,6,1,0.7524752475247534,0
2,4,8,2,0.8455433455433458,0
0,2,5,2,0.8513584806119749,0
0,1,7,1,0.8513584806119749,0
2,6,8,2,0.8436355311355305,0
2,3,5,1,0.8436355311355305,0
0,2,5,1,0.8436355311355305,0
0,5,7,2,0.8340626218928393,0
3,4,7,2,0.8930848174723423,0
2,4,7,1,0.8930848174723423,0
1,3,4,1,0.8930848174723423,0
2,4,8,1,0.8930848174723423,0
2,3,4,2,0.9133711441417214,0
1,3,8,1,0.9133711441417214,0
2,7,9,2,0.9105573392722908,0
0,5,7,1,0.9105573392722908,0
2,6,8,2,0.9101215008620882,0
2,6,7,1,0.9101215008620882,0
0,2,7,2,0.9258878718286409,0
0,3,4,2,0.946985642233255,0
3,5,8,1,0.946985642233255,0
3,4,6,2,0.9571662713470159,0
2,5,9,1,0.5,1
3,6,7,2,0.6666666666666666,0
3,5,6,2,0.6363636363636317,0
1,3,7,2,0.7499999999999949,0
1,2,9,0,0.7478260869565176,0
0,8,9,1,0.7478260869565176,0
0,8,9,1,0.7478260869565176,0
0,3,9,0,0.7607260726072571,0
3,5,8,2,0.7508620689655175,0
5,7,8,2,0.8331321665660852,0
1,3,6,1,0.8331321665660852,0
3,5,6,2,0.8375943000838229,0
1,7,8,1,0.8375943000838229,0
1,4,5,1,0.8375943000838229,0
2,5,6,2,0.8721417368334161,0
1,4,8,2,0.8636394249608154,0
0,6,8,2,0.9062213882316682,0
5,6,9,0,0.8727517815246066,0
2,5,6,2,0.8988515573227304,0
0,2,6,2,0.8913615802001582,0
1,3,5,2,0.9038931003839752,0
3,4,6,1,0.9038931003839752,0
1,6,7,1,0.9038931003839752,0
1,3,8,1,0.9038931003839752,0
3,6,8,2,0.9274090257765493,0
1,5,8,1,0.9274090257765493,0
0,3,8,1,0.9274090257765493,0
0,2,3,1,0.9274090257765493,0
3,5,6,1,0.9274090257765493,0
0,5,6,1,0.9274090257765493,0
0,1,7,2,0.9253125868183825,0
1,4,8,1,0.9253125868183825,0
0,1,2,2,0.9220843784835608,0
0,4,6,2,0.9207513098146644,0
0,6,8,2,0.9207049012510903,0
0,1,8,1,0.9207049012510903,0
1,7,8,1,0.9207049012510903,0
1,6,7,2,0.9188455563212681,0
0,4,8,2,0.9254425090568568,0
0,3,7,2,0.949644260196024,0
0,1,4,2,0.9549268117959555,0
3,4,7,1,0.5,1
1,2,7,1,0.5,1
4,5,6,1,0.5,1
0,1,2,1,0.5,1
2,3,4,1,0.5,1
1,7,9,0,0.4999999999999995,0
5,7,8,2,0.5000000000000001,0
2,6,8,2,0.6481481481481444,0
0,1,7,1,0.6481481481481444,0
0,2,5,2,0.7755102040816289,0
0,5,6,1,0.7755102040816289,0
5,6,8,2,0.7551724137931037,0
0,7,9,0,0.7645788336933049,0
1,5,7,1,0.764578833693305,0
0,1,6,1,0.764578833693305,0
1,4,9,1,0.764578833693305,0
3,4,5,2,0.7579777008842763,0
2,5,8,2,0.8240954726273911,0
2,6,8,1,0.8240954726273911,0
5,6,8,1,0.8240954726273911,0
5,6,7,2,0.8203448275862067,0
5,8,9,2,0.8157375570711921,0
0,2,6,1,0.815737557071192,0
1,6,8,2,0.8856300769175472,0
4,5,6,1,0.8856300769175472,0
5,6,9,2,0.9339724913612033,0
0,2,6,1,0.9339724913612033,0
5,8,9,1,0.9339724913612033,0
0,4,8,2,0.9333723444535894,0
5,6,7,2,0.9596771729297136,0
0,7,8,1,0.5,1
1,3,4,1,0.5,1
1,6,9,1,0.5,1
2,7,9,1,0.5,1
2,6,9,1,0.5,1
5,6,7,2,0.6666666666666666,0
3,5,9,1,0.6666666666666666,0
0,3,4,1,0.6666666666666666,0
5,7,8,1,0.6666666666666666,0
3,6,8,2,0.649999999999995,0
0,5,8,2,0.7777777777777724,0
0,3,9,2,0.7695312500000011,0
0,2,6,2,0.7547892720306524,0
2,6,9,1,0.7547892720306524,0
0,6,7,2,0.7465334420880914,0
1,5,8,1,0.7465334420880914,0
2,7,9,0,0.7589849921011048,0
5,7,8,1,0.7589849921011048,0
2,6,7,1,0.7589849921011048,0
0,1,5,1,0.7589849921011048,0
0,1,5,2,0.8333106452491147,0
1,4,5,2,0.8996552888702557,0
1,6,9,1,0.8996552888702557,0
2,5,7,2,0.9003775608086062,0
2,6,7,1,0.9003775608086063,0
0,1,3,2,0.8961022767670017,0
4,6,8,2,0.9348431309562057,0
5,7,8,2,0.9287706182061976,0
0,1,6,1,0.9287706182061976,0
4,6,8,2,0.9514961628035602,0
0,1,2,1,0.5,1
2,3,5,1,0.5,1
0,5,6,1,0.5,1
0,8,9,2,0.6666666666666644,1
5,8,9,0,0.5000000000000001,1
0,1,8,1,0.5000000000000001,0
1,4,6,1,0.5000000000000001,0
0,1,9,1,0.5000000000000001,0
0,4,6,1,0.5000000000000001,0
0,3,9,1,0.5000000000000001,0
1,2,4,2,0.6666666666666659,0
2,3,9,2,0.6499999999999979,0
0,3,4,2,0.7670250896057335,0
3,4,8,1,0.7670250896057335,0
0,3,5,1,0.7670250896057335,0
2,4,8,2,0.7859712230215824,0
3,4,8,1,0.7859712230215824,0
3,4,8,1,0.7859712230215824,0
3,4,9,0,0.6922222222222217,0
0,5,6,2,0.6908163265306122,0
0,1,6,2,0.7497879558948264,0
3,6,8,2,0.8489805737655627,0
0,5,6,2,0.8973858186852985,0
0,1,3,1,0.8973858186852985,0
0,1,2,1,0.8973858186852985,0
1,4,5,2,0.8862955415615912,0
0,5,6,1,0.8862955415615912,0
2,3,4,1,0.8862955415615912,0
0,4,6,2,0.8828690283893524,0
5,6,7,2,0.8848357054057528,0
1,4,7,2,0.8943706201632649,0
2,5,7,1,0.8943706201632649,0
1,3,7,2,0.9186633416871036,0
0,5,6,2,0.916535157208382,0
0,3,7,1,0.916535157208382,0
3,4,7,2,0.9180472139498114,0
1,2,7,2,0.9381615893713986,0
1,4,7,1,0.9381615893713986,0
1,2,6,1,0.9381615893713986,0
2,5,7,2,0.9376092474919322,0
1,2,6,1,0.9376092474919322,0
0,7,8,2,0.958660008232329,0
7,8,9,0,0.5,0
1,4,9,0,0.4999999999999971,0
3,5,7,2,0.5185185185185155,0
0,6,9,0,0.5306122448979556,0
5,6,7,1,0.5306122448979556,0
1,3,5,1,0.5306122448979556,0
2,3,6,2,0.6617161716171583,0
1,4,5,1,0.6617161716171583,0
0,2,9,1,0.6617161716171583,0
2,3,5,1,0.6617161716171583,0
2,6,7,2,0.6645445641527913,0
2,3,5,1,0.6645445641527913,0
2,5,8,2,0.7674129353233823,0
1,2,7,1,0.7674129353233824,0
1,3,5,1,0.7674129353233824,0
1,5,8,1,0.7674129353233824,0
2,4,7,2,0.7555563732705306,0
2,5,7,2,0.818553714045518,0
0,5,7,2,0.8876698230497349,0
2,3,7,2,0.8890113251062054,0
2,5,7,2,0.9214111055717783,0
6,7,8,1,0.9214111055717783,0
0,3,8,2,0.9134763484132935,0
1,2,5,1,0.9134763484132934,0
1,2,8,2,0.9100733656957654,0
3,4,7,2,0.9313355222584634,0
1,3,6,1,0.9313355222584634,0
1,5,6,2,0.9511635149256632,0
0,2,8,1,0.5,1
4,6,8,1,0.5,1
2,3,9,2,0.6666666666666661,1
0,2,6,1,0.6666666666666661,1
0,4,5,2,0.6666666666666625,1
4,5,8,1,0.6666666666666625,1
4,5,9,1,0.6666666666666625,1
1,6,7,2,0.6666666666666643,1
0,3,5,2,0.7638888888888904,0
2,5,6,1,0.7638888888888904,0
0,4,7,1,0.7638888888888904,0
2,3,7,1,0.7638888888888904,0
6,8,9,1,0.7638888888888904,0
0,2,8,1,0.7638888888888904,0
2,3,4,2,0.7516778523489933,0
0,6,8,2,0.7825072886297371,0
4,6,8,2,0.8337386839616264,0
2,6,8,2,0.8285714285714285,0
3,7,9,1,0.8285714285714285,0
1,4,7,1,0.8285714285714285,0
3,5,6,1,0.8285714285714285,0
3,5,9,1,0.8285714285714285,0
0,7,8,2,0.8748528298044307,0
0,1,3,2,0.8841137345382649,0
3,4,5,1,0.8841137345382649,0
2,4,8,2,0.8855634552802786,0
1,6,9,1,0.8855634552802786,0
2,3,6,1,0.8855634552802786,0
2,6,8,2,0.9142231602281015,0
2,3,8,2,0.9220603762521464,0
0,2,3,1,0.9220603762521464,0
6,7,8,1,0.9220603762521464,0
2,5,9,1,0.9220603762521464,0
4,7,9,1,0.9220603762521464,0
0,1,7,2,0.9396657143828939,0
0,1,6,1,0.9396657143828939,0
4,5,7,1,0.9396657143828939,0
0,2,3,2,0.9567347787449272,0
2,7,9,0,0.5000000000000001,0
0,6,9,0,0.4999999999999967,0
0,1,2,2,0.5416666666666667,0
0,3,4,2,0.6621621621621604,0
0,4,5,2,0.6666666666666652,0
1,7,8,1,0.6666666666666652,0
0,1,3,2,0.750862068965517,0
4,6,8,2,0.7647793505412154,0
0,1,8,1,0.7647793505412155,0
1,2,5,1,0.7647793505412155,0
0,4,5,1,0.7647793505412155,0
4,6,7,1,0.7647793505412155,0
2,4,8,1,0.7647793505412155,0
1,3,4,1,0.7647793505412155,0
0,5,8,2,0.7687401883830458,0
1,3,5,1,0.7687401883830458,0
1,3,8,1,0.7687401883830458,0
0,3,5,1,0.7687401883830458,0
0,4,8,1,0.7687401883830458,0
5,7,8,1,0.7687401883830458,0
0,3,8,2,0.8415656400174749,0
5,6,8,2,0.8251695319466619,0
1,3,7,2,0.8841705572473755,0
0,5,8,2,0.8814679423814584,0
0,1,8,2,0.8873117745867827,0
2,3,5,1,0.8873117745867827,0
1,7,8,2,0.9266989751647083,0
2,4,5,2,0.9251087401995423,0
3,4,6,1,0.9251087401995423,0
0,1,6,1,0.9251087401995423,0
1,5,6,2,0.948014156857295,0
2,5,6,1,0.948014156857295,0
0,4,5,1,0.948014156857295,0
1,7,8,1,0.948014156857295,0
1,3,4,2,0.9465558482855095,0
1,4,8,2,0.945109461112534,0
4,5,7,2,0.965675164046629,0
1,2,4,2,0.6666666666666679,0
5,7,9,1,0.6666666666666679,0
2,4,8,1,0.6666666666666679,0
0,2,3,2,0.6499999999999966,0
2,3,9,2,0.6410256410256387,0
0,1,6,1,0.6410256410256387,0
0,1,4,2,0.7516778523489935,0
0,2,6,2,0.7416267942583727,0
4,7,8,1,0.7416267942583727,0
0,6,8,2,0.7372604973501833,0
2,3,4,1,0.7372604973501833,0
1,2,4,2,0.805970149253732,0
4,8,9,1,0.805970149253732,0
2,3,9,0,0.8106316297010612,0
0,3,6,2,0.8229024943310654,0
4,7,9,2,0.8269059255823908,0
1,2,5,2,0.8744902966008492,0
0,1,3,1,0.8744902966008492,0
4,5,6,1,0.8744902966008492,0
0,2,6,1,0.8744902966008492,0
2,4,6,1,0.8744902966008492,0
0,3,4,2,0.8690670032116585,0
0,1,7,1,0.8690670032116585,0
1,3,7,2,0.9239853359509598,0
0,2,7,2,0.9185612261101237,0
3,4,6,2,0.9156890369973198,0
0,2,6,2,0.9166066823285115,0
0,2,5,1,0.9166066823285115,0
0,1,4,2,0.9403977183895583,0
0,3,8,1,0.9403977183895583,0
0,1,8,1,0.9403977183895583,0
0,2,6,2,0.9410065216708333,0
0,1,2,2,0.9593912355931634,0
3,5,7,2,0.6666666666666665,0
0,3,8,2,0.6499999999999948,0
0,6,7,1,0.6499999999999948,0
0,3,6,1,0.6499999999999948,0
3,4,8,1,0.6499999999999948,0
0,1,3,1,0.6499999999999948,0
3,8,9,1,0.6499999999999948,0
3,5,6,2,0.6410256410256374,0
0,4,6,1,0.6410256410256374,0
0,2,6,2,0.7608695652173922,0
0,2,4,1,0.7608695652173922,0
0,3,4,1,0.7608695652173922,0
0,3,5,2,0.8219178082191789,0
0,5,9,2,0.8876582278481012,0
3,5,8,2,0.8944407677035073,0
1,5,6,1,0.8944407677035073,0
0,1,2,1,0.8944407677035073,0
3,4,5,2,0.8912604489527557,0
0,2,8,2,0.9275660071222365,0
0,5,6,1,0.9275660071222365,0
0,1,5,2,0.9462437499169605,0
3,8,9,2,0.9517224517691801,0
0,6,7,2,0.6666666666666643,0
3,6,8,2,0.6499999999999952,0
2,3,9,1,0.6499999999999952,0
4,5,8,1,0.6499999999999952,0
0,5,6,2,0.6410256410256382,0
1,4,5,2,0.7480314960629937,0
0,2,8,2,0.7666666666666675,0
0,4,7,1,0.7666666666666675,0
0,3,6,1,0.7666666666666675,0
1,3,7,1,0.7666666666666675,0
1,4,8,1,0.7666666666666675,0
2,3,6,1,0.7666666666666675,0
2,5,8,2,0.8408762638420798,0
0,2,8,1,0.8408762638420798,0
2,4,8,1,0.8408762638420798,0
1,5,6,1,0.8408762638420798,0
0,6,8,2,0.8814921090387368,0
0,6,8,1,0.8814921090387368,0
2,3,9,2,0.8773690367866883,0
3,5,7,1,0.8773690367866883,0
5,8,9,1,0.8773690367866883,0
3,5,6,1,0.8773690367866883,0
0,4,7,1,0.8773690367866883,0
3,4,8,1,0.8773690367866883,0
0,3,9,1,0.8773690367866883,0
0,3,4,1,0.8773690367866883,0
0,1,7,2,0.8747776462374401,0
5,6,7,2,0.8876546418156968,0
0,1,6,1,0.8876546418156968,0
1,3,5,1,0.8876546418156968,0
0,2,4,1,0.8876546418156968,0
1,3,8,1,0.8876546418156968,0
4,6,7,1,0.8876546418156968,0
1,2,8,2,0.9133620956482549,0
1,3,6,2,0.9093195614367858,0
5,7,8,2,0.9154831226881199,0
0,4,7,2,0.9385598843069111,0
0,4,8,1,0.9385598843069111,0
5,7,8,2,0.9372954693183758,0
3,8,9,1,0.9372954693183758,0
4,8,9,2,0.9355947321088425,0
0,6,7,2,0.9552327147875983,0
0,1,9,1,0.5,1
0,1,4,1,0.5,1
0,1,7,2,0.6666666666666634,0
1,2,7,2,0.636363636363631,0
1,2,8,1,0.636363636363631,0
1,4,6,2,0.6410256410256382,0
0,1,3,1,0.6410256410256382,0
3,6,7,1,0.6410256410256382,0
2,4,5,1,0.6410256410256382,0
0,5,8,1,0.6410256410256382,0
0,1,9,2,0.740384615384617,0
0,5,6,2,0.7589743589743587,0
1,5,7,1,0.7589743589743587,0
3,5,8,1,0.7589743589743587,0
0,2,3,2,0.753145336225596,0
0,5,7,1,0.753145336225596,0
2,3,5,1,0.753145336225596,0
0,2,7,1,0.753145336225596,0
1,2,3,2,0.8199085975435587,0
2,3,5,2,0.8800907954470686,0
4,5,6,2,0.8777100271002709,0
0,2,3,2,0.913092619497902,0
3,5,7,1,0.913092619497902,0
0,1,2,2,0.9399007350539166,0
0,1,9,1,0.9399007350539166,0
1,3,9,1,0.9399007350539166,0
1,4,8,1,0.9399007350539166,0
1,2,7,1,0.9399007350539166,0
0,4,6,2,0.9394944923953115,0
2,5,9,1,0.9394944923953115,0
0,2,6,1,0.9394944923953115,0
2,5,8,1,0.9394944923953115,0
2,7,9,2,0.9422852164804933,0
4,6,9,1,0.9422852164804933,0
2,3,4,1,0.9422852164804933,0
1,5,7,1,0.9422852164804933,0
0,3,5,2,0.9413278521356595,0
0,3,4,2,0.9395566181098121,0
1,2,9,2,0.9596973266021692,0
2,4,5,2,0.6666666666666665,0
5,7,8,2,0.6499999999999946,0
4,5,7,2,0.7499999999999951,0
3,4,5,1,0.7499999999999951,0
0,1,8,1,0.7499999999999951,0
1,2,8,1,0.7499999999999951,0
2,5,7,1,0.7499999999999951,0
0,4,8,1,0.7499999999999951,0
5,7,8,2,0.7393617021276613,0
0,2,7,1,0.7393617021276613,0
3,4,5,1,0.7393617021276613,0
3,7,9,1,0.7393617021276613,0
4,5,7,1,0.7393617021276613,0
2,5,9,1,0.7393617021276613,0
0,5,8,1,0.7393617021276613,0
0,4,5,2,0.8109452736318438,0
0,4,5,1,0.8109452736318438,0
4,7,9,0,0.6616379310344832,0
3,7,8,1,0.6616379310344832,0
1,4,5,1,0.6616379310344832,0
1,4,6,1,0.6616379310344832,0
0,3,4,2,0.7493975903614452,0
1,4,5,1,0.7493975903614452,0
0,4,5,2,0.8145711500974654,0
0,1,8,1,0.8145711500974654,0
2,6,7,1,0.8145711500974654,0
0,3,6,2,0.8201958077067903,0
0,5,7,2,0.8026406605485826,0
2,6,7,1,0.8026406605485826,0
5,7,8,1,0.8026406605485826,0
4,5,9,1,0.8026406605485826,0
0,3,4,2,0.8605949111260818,0
0,4,8,2,0.9070558706338624,0
1,5,6,2,0.9063657110891119,0
3,4,6,1,0.9063657110891119,0
0,1,2,1,0.9063657110891119,0
3,4,5,2,0.9350754444477076,0
3,4,5,2,0.9549755649174854,0
2,3,5,2,0.6666666666666663,0
0,8,9,1,0.6666666666666663,0
1,2,9,2,0.6499999999999941,0
2,4,5,1,0.6499999999999941,0
4,5,8,1,0.6499999999999941,0
1,2,4,1,0.6499999999999941,0
3,4,9,0,0.6666666666666667,0
1,5,6,2,0.7897727272727242,0
2,7,9,1,0.7897727272727242,0
3,5,8,1,0.7897727272727242,0
2,5,9,1,0.7897727272727242,0
0,1,6,2,0.7743362831858385,0
4,7,8,1,0.7743362831858385,0
1,2,8,1,0.7743362831858385,0
1,5,8,1,0.7743362831858385,0
0,6,7,2,0.8016496465043211,0
0,3,4,2,0.8276858418702389,0
1,2,3,2,0.853448275862069,0
1,6,8,1,0.853448275862069,0
0,3,8,1,0.853448275862069,0
0,2,3,1,0.853448275862069,0
2,4,9,1,0.853448275862069,0
1,2,4,1,0.853448275862069,0
2,3,6,1,0.853448275862069,0
0,1,7,1,0.853448275862069,0
0,5,8,1,0.853448275862069,0
0,7,8,1,0.853448275862069,0
0,6,7,1,0.853448275862069,0
2,3,5,1,0.853448275862069,0
0,3,4,1,0.853448275862069,0
0,1,6,2,0.8725989275775473,0
1,6,8,1,0.8725989275775473,0
0,1,2,1,0.8725989275775473,0
1,6,8,2,0.8988594554819719,0
0,6,9,2,0.9403109102332841,0
1,6,8,1,0.9403109102332841,0
1,5,6,2,0.9392374188457264,0
0,1,9,1,0.9392374188457264,0
2,5,8,2,0.9399313270813632,0
4,6,7,2,0.9345324683911985,0
4,7,8,1,0.9345324683911985,0
0,3,7,1,0.9345324683911985,0
1,2,8,2,0.9343972460415056,0
0,5,6,1,0.9343972460415056,0
3,5,6,1,0.9343972460415056,0
2,6,8,1,0.9343972460415056,0
1,2,7,2,0.9546807969546391,0
2,6,9,2,0.6666666666666662,1
1,4,9,1,0.6666666666666662,1
3,4,7,2,0.6666666666666601,0
0,2,6,2,0.6666666666666637,0
1,2,8,1,0.6666666666666637,0
5,6,9,1,0.6666666666666637,0
3,5,7,2,0.7727272727272747,0
0,7,9,1,0.7727272727272747,0
0,3,7,2,0.7660984848484842,0
4,6,9,1,0.7660984848484842,0
2,5,8,1,0.7660984848484842,0
4,5,7,1,0.7660984848484842,0
0,1,9,1,0.7660984848484842,0
2,3,4,2,0.8275276125743418,0
1,4,9,2,0.8323031135531118,0
6,7,9,2,0.831283817019184,1
0,3,8,2,0.8326413119330072,1
3,4,5,2,0.872390809061171,0
