suggestion_1,suggestion_2,suggestion_3,positives,confidence,errors
0,4,7,1,0.8817906146382826,0
0,3,4,1,0.8817906146382826,0
1,3,4,1,0.8817906146382826,0
0,1,4,1,0.8817906146382826,0
0,3,8,1,0.8817906146382826,0
1,3,4,2,0.9083967235038639,0
1,3,4,1,0.9083967235038639,0
0,3,4,1,0.9083967235038639,0
0,3,4,2,0.9317231920014182,0
1,4,9,1,0.9317231920014182,0
0,1,4,1,0.9317231920014182,0
1,4,8,2,0.9445158772935724,0
0,1,4,2,0.9623261809046603,0
0,3,6,1,0.5,3
2,5,8,1,0.5,3
6,8,9,0,0.5000000000000001,1
0,1,5,1,0.5000000000000001,1
1,4,6,1,0.5000000000000001,1
1,2,5,2,0.6666666666666607,1
0,2,8,2,0.648148148148145,1
1,2,8,2,0.6428571428571417,0
2,5,9,0,0.6507936507936494,0
2,7,8,0,0.6549815498154982,0
4,6,7,1,0.6549815498154982,0
1,2,5,0,0.5189982728842832,0
0,8,9,1,0.5189982728842831,0
1,6,9,1,0.5189982728842831,0
4,6,7,1,0.5189982728842831,0
2,5,9,1,0.5189982728842831,0
0,1,3,1,0.5189982728842831,0
1,2,8,1,0.5189982728842831,0
1,2,7,1,0.5189982728842831,0
0,1,8,2,0.6258928571428564,1
0,1,5,0,0.6404494382022464,1
3,8,9,2,0.6888260254596876,1
1,2,4,2,0.6958361774744033,1
0,3,4,2,0.7623013928746409,0
2,3,9,1,0.7623013928746409,0
1,2,3,2,0.7468225400567009,0
2,3,8,1,0.7468225400567009,0
1,2,6,1,0.7468225400567009,0
0,2,7,1,0.7468225400567009,0
1,8,9,2,0.778078865407964,1
0,1,3,2,0.7822470462477259,0
2,3,7,1,0.7822470462477259,0
0,1,8,1,0.7822470462477259,0
0,3,6,1,0.7822470462477259,0
2,7,8,2,0.8241449742210066,1
1,2,8,2,0.8639695532799315,1
0,2,8,1,0.8639695532799315,1
2,3,4,2,0.851943335208742,1
0,2,8,0,0.834586300403448,0
0,3,4,2,0.8912783987215028,0
1,3,4,1,0.8912783987215032,0
1,4,9,2,0.9324539656212962,0
2,4,8,1,0.9324539656212965,0
4,7,9,2,0.9627482095628659,0
4,5,9,0,0.5,3
7,8,9,0,0.4999999999999964,1
1,3,7,0,0.4999999999999962,1
7,8,9,1,0.4999999999999962,1
0,2,6,1,0.4999999999999962,1
0,4,6,0,0.3623853211009183,2
0,5,8,1,0.3623853211009183,2
2,4,8,1,0.3623853211009183,2
0,2,7,0,0.36052009456264844,2
3,4,8,1,0.36052009456264844,2
0,1,3,2,0.4216417910447764,0
0,4,6,1,0.4216417910447764,0
0,3,6,0,0.37410747839158226,1
2,3,6,1,0.37410747839158226,1
0,2,5,1,0.37410747839158226,1
1,6,8,0,0.36112597666702334,0
3,4,5,1,0.36112597666702334,0
1,2,3,2,0.53632552594131,0
0,2,3,1,0.5363255259413099,0
1,2,4,1,0.5363255259413099,0
1,2,3,2,0.6594047516939701,0
1,3,9,0,0.5899426362389322,0
1,2,3,1,0.5899426362389322,0
0,1,7,2,0.43577167726816224,0
4,5,8,0,0.4377647442163569,0
4,5,8,1,0.4377647442163569,0
2,4,5,1,0.4377647442163569,0
1,2,8,1,0.4377647442163569,0
0,2,9,2,0.6406965315676487,0
0,1,5,1,0.6406965315676487,0
2,3,5,1,0.6406965315676487,0
0,1,2,1,0.6406965315676487,0
1,5,7,0,0.6912983304427044,0
0,2,3,1,0.6912983304427045,0
2,4,9,2,0.6500908061325277,0
1,2,9,2,0.6094089583885505,0
2,6,8,0,0.6192881079258232,0
0,1,9,2,0.7195684691243629,0
0,2,4,1,0.7195684691243629,0
1,2,9,0,0.6786003501438365,0
0,1,2,2,0.7404196698185986,0
1,2,4,1,0.7404196698185986,0
0,2,4,2,0.7232963052560688,0
0,2,9,1,0.723296305256069,0
1,2,5,1,0.723296305256069,0
0,4,9,2,0.6531799585965825,0
0,1,2,2,0.729459997129222,0
0,1,4,2,0.8312804406208749,0
0,3,4,2,0.8135888717326114,0
0,3,4,1,0.8135888717326113,0
1,2,4,2,0.8758265593287982,0
0,1,4,2,0.9164962448712952,0
0,2,4,2,0.9169674830450223,0
0,3,4,2,0.9478208597714872,0
0,2,3,1,0.9478208597714872,0
0,2,3,1,0.9478208597714872,0
2,3,5,2,0.9404478195376953,0
0,2,3,1,0.9404478195376953,0
0,1,2,1,0.9404478195376953,0
0,1,2,2,0.9397861247188104,0
1,3,9,2,0.9358670037723552,0
0,2,3,1,0.935867003772355,0
0,2,4,2,0.9560563402096764,0
1,3,4,1,0.5,3
1,2,8,2,0.666666666666667,1
1,6,9,1,0.666666666666667,1
0,4,9,1,0.666666666666667,1
0,5,6,0,0.6666666666666603,1
0,2,7,1,0.6666666666666603,1
2,7,8,0,0.5000000000000006,0
2,8,9,1,0.5000000000000004,1
7,8,9,1,0.5000000000000004,1
1,2,3,1,0.5000000000000004,1
1,8,9,1,0.5000000000000004,1
3,8,9,1,0.5000000000000004,1
0,2,8,1,0.5000000000000004,1
0,2,5,1,0.5000000000000004,1
1,4,5,1,0.5000000000000004,1
3,5,6,0,0.4999999999999978,0
1,4,7,0,0.547619047619047,1
0,5,8,1,0.547619047619047,1
1,8,9,1,0.547619047619047,1
1,2,5,2,0.4999999999999997,1
0,2,5,1,0.4999999999999998,1
1,3,4,2,0.517241379310345,0
0,2,8,0,0.5091463414634142,0
2,3,5,1,0.5091463414634141,0
1,5,9,0,0.5383115909431703,0
1,4,8,1,0.5383115909431703,0
1,4,6,0,0.5832120086349717,0
1,4,7,2,0.53623008995626,0
1,3,6,1,0.53623008995626,0
1,2,7,1,0.53623008995626,0
2,3,9,2,0.718778446630451,0
1,2,9,0,0.6379473911168609,0
3,4,7,1,0.637947391116861,0
1,4,7,1,0.637947391116861,0
3,4,8,0,0.6588561552992247,0
1,3,7,1,0.6588561552992247,0
3,7,8,2,0.5842290054456867,0
1,2,3,1,0.5842290054456867,0
3,6,7,0,0.5853964880075362,0
0,2,7,1,0.5853964880075362,0
1,2,8,1,0.5853964880075362,0
0,1,5,1,0.5853964880075362,0
2,5,6,1,0.5853964880075362,0
1,2,7,1,0.5853964880075362,0
2,3,8,1,0.5853964880075362,0
3,4,9,2,0.5737014337111965,0
3,4,9,1,0.5737014337111968,0
3,4,8,1,0.5737014337111968,0
2,3,9,2,0.5835187975927902,0
2,3,8,1,0.5835187975927902,0
1,8,9,1,0.5835187975927902,0
2,4,7,1,0.5835187975927902,0
2,3,5,1,0.5835187975927902,0
1,3,9,1,0.5835187975927902,0
2,4,9,1,0.5835187975927902,0
1,3,9,1,0.5835187975927902,0
3,4,9,1,0.5835187975927902,0
0,2,3,2,0.530273767826552,0
2,5,9,1,0.530273767826552,0
0,2,3,2,0.5272687220048465,0
2,3,4,2,0.6500989614606267,0
1,2,4,2,0.719350588445477,0
0,2,7,1,0.719350588445477,0
1,2,3,1,0.719350588445477,0
0,1,7,1,0.719350588445477,0
2,4,7,2,0.8113065890248541,0
1,2,3,1,0.8113065890248541,0
3,4,7,1,0.8113065890248541,0
2,4,9,1,0.8113065890248541,0
1,7,9,1,0.8113065890248541,0
0,3,4,1,0.8113065890248541,0
1,2,4,2,0.8482725203542306,0
0,2,4,1,0.8482725203542306,0
1,4,7,2,0.8683295352752157,0
3,7,9,1,0.8683295352752157,0
2,3,7,2,0.8517865226061782,0
2,3,4,2,0.8957279458994342,0
2,3,4,2,0.9277421551764348,0
2,3,5,1,0.9277421551764348,0
0,2,4,2,0.9569639018498067,0
0,4,5,1,0.5,3
1,3,7,1,0.5,3
0,1,3,2,0.6666666666666616,0
1,2,5,0,0.5000000000000018,1
1,4,5,1,0.5000000000000018,1
4,6,9,1,0.5000000000000018,1
0,6,7,1,0.5000000000000018,1
3,8,9,2,0.6481481481481441,1
0,2,8,1,0.6481481481481441,1
0,6,8,1,0.6481481481481441,1
4,5,9,0,0.662650602409636,1
0,1,5,2,0.6689189189189175,1
0,2,7,1,0.6689189189189174,1
1,4,8,2,0.7897260273972582,1
0,6,8,1,0.789726027397258,1
0,6,9,1,0.789726027397258,1
0,3,8,2,0.835646140503034,1
1,2,3,2,0.851587422147956,1
1,4,7,2,0.8391426534121893,1
1,5,9,1,0.8391426534121893,1
3,7,9,2,0.8353569385290189,0
0,3,6,0,0.8434212263943304,1
4,7,9,0,0.8569931970984892,1
1,4,9,1,0.856993197098489,1
3,4,8,1,0.856993197098489,1
1,2,8,2,0.8887989452058992,1
6,8,9,0,0.8614876821824111,1
3,7,8,1,0.8614876821824111,1
0,1,7,1,0.8614876821824111,1
1,7,8,0,0.694760247914958,0
0,6,8,1,0.694760247914958,0
0,1,4,2,0.7874352623283045,0
1,3,8,0,0.8147644927536233,0
1,2,3,1,0.8147644927536233,0
1,3,7,1,0.8147644927536233,0
3,4,5,1,0.8147644927536233,0
0,1,8,2,0.8232648456148159,0
0,3,4,2,0.7982804360876049,0
0,3,4,2,0.7963436506222024,0
3,5,7,2,0.7728190739535894,0
0,3,7,1,0.7728190739535893,0
0,2,7,1,0.7728190739535893,0
0,3,7,1,0.7728190739535893,0
1,3,7,1,0.7728190739535893,0
0,3,8,1,0.7728190739535893,0
3,4,8,1,0.7728190739535893,0
0,1,4,1,0.7728190739535893,0
0,1,4,2,0.8299922346993285,0
2,4,7,1,0.8299922346993285,0
0,1,3,1,0.8299922346993285,0
0,3,4,1,0.8299922346993285,0
0,1,8,0,0.8375314697512881,0
0,1,7,2,0.843686356135398,0
1,3,4,2,0.8872405130239325,0
0,1,2,2,0.9157744285313135,0
0,1,3,1,0.9157744285313135,0
1,2,4,2,0.9352525881569218,0
0,3,4,1,0.9352525881569218,0
3,8,9,0,0.9543585253260619,0
3,5,8,2,0.6666666666666666,2
1,2,8,1,0.6666666666666666,2
0,8,9,1,0.6666666666666666,2
0,3,7,1,0.6666666666666666,2
1,2,4,1,0.6666666666666666,2
5,6,7,0,0.5,2
1,4,5,1,0.5,2
1,5,9,0,0.49999999999999717,1
5,7,8,0,0.4999999999999982,1
0,4,6,2,0.683098591549294,0
0,4,6,0,0.5448717948717927,1
1,5,8,1,0.5448717948717927,1
0,4,8,2,0.6400506970849165,1
1,4,9,0,0.6920731707317056,1
2,6,8,2,0.6610211094747164,1
2,6,8,1,0.6610211094747164,1
4,6,8,0,0.700729927007298,1
3,5,6,0,0.6968858131487883,1
0,2,8,1,0.6968858131487885,1
2,3,8,1,0.6968858131487885,1
0,2,6,2,0.8123644251626891,1
0,2,3,2,0.784275388079156,1
0,3,5,0,0.8346883468834689,1
3,4,7,1,0.8346883468834689,1
0,6,8,1,0.8346883468834689,1
0,2,4,2,0.8208662794765933,1
0,7,8,0,0.6802991510578087,1
3,7,8,1,0.6802991510578087,1
2,3,4,1,0.6802991510578087,1
2,3,5,1,0.6802991510578087,1
0,1,2,1,0.6802991510578087,1
0,2,3,1,0.6802991510578087,1
0,2,8,2,0.7661529396600937,1
0,3,8,2,0.8126836903760811,1
0,2,3,1,0.8126836903760811,1
0,4,8,1,0.8126836903760811,1
0,5,8,1,0.8126836903760811,1
0,1,3,2,0.7802619677270126,1
1,3,8,1,0.7802619677270124,1
0,2,8,1,0.7802619677270124,1
0,2,3,1,0.7802619677270124,1
0,2,3,1,0.7802619677270124,1
0,2,4,1,0.7802619677270124,1
0,8,9,1,0.7802619677270124,1
1,2,3,2,0.8479916782061914,0
0,1,2,1,0.8479916782061914,0
0,8,9,2,0.8510344317672447,1
0,2,9,1,0.8510344317672447,1
1,3,8,1,0.8510344317672447,1
0,1,8,1,0.8510344317672447,1
1,2,3,2,0.8828062762476488,0
0,2,9,1,0.8828062762476488,0
0,1,8,0,0.9310978425284607,0
0,6,9,2,0.9430637815356356,0
0,2,3,2,0.9609909898215416,0
2,3,4,2,0.6666666666666663,0
0,2,8,1,0.6666666666666663,0
3,5,9,0,0.5000000000000002,0
5,7,9,0,0.5333333333333306,0
2,3,8,1,0.5333333333333306,0
0,4,6,1,0.5333333333333306,0
2,8,9,0,0.5468749999999987,0
4,6,8,0,0.5573476702508947,0
3,6,7,1,0.5573476702508947,0
0,3,4,1,0.5573476702508947,0
2,4,6,1,0.5573476702508947,0
0,3,7,2,0.5570552147239252,0
0,6,7,0,0.5394626364399654,0
1,2,9,1,0.5394626364399655,0
0,4,5,2,0.7287104622871041,0
0,3,8,1,0.7287104622871041,0
3,4,7,0,0.5795446822969756,0
2,8,9,1,0.5795446822969756,0
2,5,9,2,0.5912013751830388,1
0,2,5,1,0.5912013751830388,1
1,4,6,0,0.6018206758947501,1
0,2,7,0,0.6620507447729242,0
0,2,8,1,0.6620507447729242,0
1,2,3,2,0.68969670819625,0
0,2,5,0,0.4977133681578893,0
0,2,4,1,0.4977133681578893,0
2,3,8,1,0.4977133681578893,0
2,4,5,0,0.5156096878062436,0
0,2,6,1,0.5156096878062436,0
0,2,3,2,0.6286340271340691,0
2,3,8,1,0.6286340271340691,0
0,2,5,1,0.6286340271340691,0
1,3,8,2,0.656384655806621,0
0,3,9,1,0.6563846558066209,0
1,2,9,1,0.6563846558066209,0
0,2,3,1,0.6563846558066209,0
2,4,9,2,0.7175452274499197,0
1,3,5,1,0.7175452274499197,0
1,2,8,2,0.768286018350735,0
1,2,4,2,0.8437605968124788,0
2,8,9,2,0.8342666419432596,0
0,1,2,2,0.8776748155825156,0
1,2,3,2,0.9135670313738304,0
0,3,8,2,0.9166068879435879,0
2,5,8,1,0.9166068879435879,0
0,5,8,2,0.9118509908114693,0
0,1,2,1,0.9118509908114691,0
0,1,2,1,0.9118509908114691,0
2,3,4,2,0.9042481373603162,0
1,3,4,1,0.9042481373603163,0
0,1,3,1,0.9042481373603163,0
2,3,8,1,0.9042481373603163,0
0,3,8,1,0.9042481373603163,0
1,3,4,1,0.9042481373603163,0
3,4,8,1,0.9042481373603163,0
1,2,4,1,0.9042481373603163,0
1,2,3,1,0.9042481373603163,0
0,2,8,2,0.9157756173643632,0
0,1,3,2,0.9421890351176466,0
1,4,6,1,0.9421890351176466,0
1,2,8,0,0.8897349334253305,0
1,2,3,1,0.8897349334253305,0
2,6,9,1,0.8897349334253305,0
0,4,9,1,0.8897349334253305,0
3,4,9,0,0.9560569148180609,0
2,4,8,1,0.5,3
3,5,7,0,0.5,1
2,7,8,0,0.49999999999999706,1
0,5,9,2,0.5185185185185157,2
1,6,9,1,0.5185185185185157,2
3,4,6,2,0.6874999999999976,2
0,4,6,2,0.7744107744107722,1
0,1,6,1,0.7744107744107722,1
0,3,5,0,0.7102425876010763,2
4,8,9,0,0.6490610328638489,1
6,7,9,1,0.6490610328638491,1
2,4,6,1,0.6490610328638491,1
0,4,6,2,0.7289431330472114,1
1,2,6,1,0.7289431330472114,1
1,4,7,2,0.7991570459959687,1
0,2,9,2,0.8385497667185074,1
1,4,8,1,0.8385497667185073,1
0,4,9,1,0.8385497667185073,1
2,4,5,0,0.7578996660965879,1
1,4,6,0,0.6593228200371059,2
0,1,4,2,0.6382684918347743,1
6,7,9,0,0.5367095575586596,0
0,1,4,1,0.5367095575586597,0
0,1,9,0,0.49457069048557306,1
0,4,6,1,0.49457069048557306,1
3,4,8,1,0.49457069048557306,1
0,2,9,1,0.49457069048557306,1
1,4,6,1,0.49457069048557306,1
0,2,3,2,0.48668958675889007,1
0,4,5,2,0.46105477254497496,1
0,1,4,1,0.461054772544975,1
1,3,9,1,0.461054772544975,1
3,4,9,2,0.610493610253185,0
3,4,5,2,0.7239957882474177,0
0,2,4,2,0.7271123539098898,0
0,3,4,1,0.7271123539098898,0
0,3,4,1,0.7271123539098898,0
0,4,9,1,0.7271123539098898,0
3,4,6,2,0.813569059503843,0
0,1,9,1,0.813569059503843,0
0,2,8,1,0.813569059503843,0
0,2,3,2,0.8834874929622779,0
2,3,4,1,0.8834874929622779,0
1,2,3,1,0.8834874929622779,0
0,2,3,1,0.8834874929622779,0
0,3,4,2,0.918798158026718,0
0,2,4,2,0.9188918241549819,0
0,3,4,1,0.9188918241549819,0
0,2,3,2,0.9473336535810422,0
0,6,7,0,0.9530877239727273,0
3,6,8,2,0.6666666666666666,2
3,5,6,0,0.5000000000000001,2
6,7,9,1,0.5,3
1,6,7,0,0.5000000000000001,1
1,2,8,1,0.5000000000000001,1
1,4,7,1,0.5000000000000001,1
5,6,9,1,0.5000000000000001,1
1,2,4,2,0.6874999999999999,1
2,3,8,2,0.6689189189189171,1
2,4,8,1,0.6689189189189171,1
2,4,8,0,0.6121495327102804,1
0,1,3,2,0.6404199475065611,0
0,1,3,2,0.7295180722891565,0
1,7,8,0,0.6543513957307059,0
2,8,9,2,0.7461138625999119,0
0,3,5,0,0.6622683003455857,1
1,3,9,2,0.7594550545363364,1
0,3,8,1,0.7594550545363364,1
1,3,9,1,0.7594550545363364,1
0,2,9,2,0.8218055597968263,1
2,8,9,1,0.8218055597968263,1
0,2,3,2,0.8395535043468927,1
4,6,9,0,0.7474946980330193,0
0,3,9,0,0.7909876555051458,0
1,3,4,2,0.8712207258369842,0
2,8,9,1,0.8712207258369842,0
1,2,9,1,0.8712207258369842,0
0,1,2,1,0.8712207258369842,0
0,3,8,1,0.8712207258369842,0
0,3,8,1,0.8712207258369842,0
0,1,3,2,0.9140960158401021,0
0,2,3,1,0.9140960158401021,0
3,6,8,1,0.9140960158401021,0
0,2,3,2,0.9058751532544242,0
1,2,3,1,0.9058751532544242,0
3,4,9,1,0.9058751532544242,0
1,3,6,1,0.9058751532544242,0
0,2,7,1,0.9058751532544242,0
2,3,5,0,0.8945354721430678,0
0,2,3,2,0.9004871138215437,0
0,2,4,2,0.8902286972418026,0
0,1,4,1,0.8902286972418026,0
1,2,8,1,0.8902286972418026,0
0,2,3,1,0.8902286972418026,0
2,3,6,2,0.8842227691154025,0
0,2,4,1,0.8842227691154025,0
2,3,8,0,0.8917766591493376,0
2,6,7,1,0.8917766591493376,0
0,1,7,0,0.8257288352399228,0
1,2,6,1,0.8257288352399228,0
1,3,4,2,0.8714428011186134,0
0,1,2,2,0.9083398984656348,0
2,4,9,1,0.9083398984656348,0
3,4,9,0,0.9049678478149124,0
0,1,2,2,0.8970054011281021,0
1,3,4,2,0.9452680113679648,0
0,2,3,1,0.9452680113679648,0
1,3,4,1,0.9452680113679648,0
0,1,3,1,0.9452680113679648,0
0,3,4,1,0.9452680113679648,0
2,3,4,2,0.952075894747264,0
1,2,3,1,0.5,3
0,1,9,1,0.5,3
6,8,9,0,0.5000000000000001,1
1,4,8,1,0.5000000000000001,1
1,2,9,2,0.49999999999999967,1
2,7,9,1,0.49999999999999956,1
2,5,7,1,0.49999999999999956,1
0,2,8,1,0.49999999999999956,1
1,4,5,2,0.6481481481481445,1
0,4,9,0,0.66216216216216,1
1,2,7,1,0.6621621621621603,1
2,3,5,2,0.7857142857142829,1
1,3,6,1,0.7857142857142829,1
4,5,7,0,0.6656848306332825,1
3,5,8,1,0.6656848306332828,1
1,2,3,2,0.7407051282051281,0
1,3,5,0,0.5006616674018528,0
0,2,4,2,0.5030203185063155,0
1,4,6,0,0.5058826431196505,0
0,2,9,1,0.5058826431196505,0
1,8,9,2,0.5175551453450431,1
0,1,8,1,0.5175551453450431,1
0,6,9,1,0.5175551453450431,1
1,2,8,1,0.5175551453450431,1
2,7,8,2,0.653433662880453,1
1,2,8,1,0.653433662880453,1
1,2,7,1,0.653433662880453,1
1,2,8,2,0.7358318174644705,1
1,8,9,2,0.8064060508556027,1
0,2,8,0,0.5915663200145959,1
1,4,9,2,0.6911080222905165,1
3,7,8,1,0.6911080222905166,1
2,4,8,0,0.7545360385060619,1
1,2,9,1,0.754536038506062,1
2,5,9,2,0.8505455376583382,1
1,2,7,2,0.8488259447763761,1
1,2,7,0,0.8513827802979713,1
1,2,8,1,0.8513827802979713,1
1,2,5,1,0.8513827802979713,1
1,3,9,2,0.9096885440241407,1
1,2,3,2,0.9070337390736051,1
2,3,9,0,0.757423466036001,1
2,5,9,0,0.4600379928647548,1
0,1,3,2,0.5130417277772991,0
1,2,5,1,0.5130417277772992,0
0,3,5,1,0.5130417277772992,0
1,3,5,2,0.6194561178064117,0
1,2,8,1,0.6194561178064116,0
1,3,5,0,0.513041727777299,0
1,3,5,0,0.5074144608734726,1
1,3,8,2,0.541602219439739,0
0,2,9,0,0.6283892102878654,0
1,2,9,1,0.6283892102878654,0
0,1,2,2,0.6166135853391117,0
0,2,4,2,0.6249743526611682,0
1,2,3,1,0.6249743526611682,0
0,1,2,1,0.6249743526611682,0
0,2,8,1,0.6249743526611682,0
0,2,4,1,0.6249743526611682,0
0,1,3,2,0.7584739514209274,0
0,2,4,2,0.7607482857333069,0
2,3,8,2,0.8504629469084859,0
0,3,4,2,0.9099207531430612,0
2,3,4,2,0.9534950406224584,0
1,6,7,1,0.5,3
0,3,4,2,0.6666666666666642,0
0,3,5,0,0.5000000000000002,2
5,7,9,1,0.5000000000000002,2
5,7,8,0,0.520833333333333,0
0,3,7,2,0.6567164179104454,0
0,3,7,2,0.642276422764226,0
2,3,4,2,0.6923913043478268,0
2,4,6,2,0.7482758620689656,0
0,3,8,1,0.7482758620689656,0
0,2,4,2,0.7830651244656778,0
3,6,9,1,0.7830651244656778,0
2,4,6,1,0.7830651244656778,0
3,4,8,2,0.8144997974888624,0
2,4,8,1,0.8144997974888621,0
0,1,7,1,0.8144997974888621,0
1,2,6,0,0.7718579035669995,0
2,4,9,1,0.7718579035669995,0
1,2,7,1,0.7718579035669995,0
4,6,7,0,0.7909195499059969,0
3,4,9,1,0.7909195499059969,0
2,4,5,1,0.7909195499059969,0
0,2,3,1,0.7909195499059969,0
0,4,7,1,0.7909195499059969,0
1,2,9,1,0.7909195499059969,0
6,7,9,1,0.7909195499059969,0
2,3,4,1,0.7909195499059969,0
0,7,8,0,0.7323672098519713,0
2,3,4,1,0.7323672098519712,0
0,1,4,2,0.7874793709083354,0
4,6,9,0,0.7839353408774358,0
2,4,8,0,0.8076024954401291,0
2,4,9,1,0.8076024954401291,0
2,3,4,2,0.7939149976539156,0
0,2,3,2,0.8567959757017249,0
1,2,4,1,0.8567959757017249,0
1,2,3,1,0.8567959757017249,0
0,3,4,1,0.8567959757017249,0
0,2,9,0,0.7507615618942124,0
2,3,7,0,0.8182762201453787,0
0,4,5,0,0.7242967956549257,0
1,2,3,2,0.6969840604281747,0
3,4,7,1,0.6969840604281747,0
0,1,3,1,0.6969840604281747,0
0,3,4,2,0.7695413923027128,0
0,1,3,1,0.7695413923027128,0
0,2,9,0,0.6886179881728477,0
0,1,4,1,0.6886179881728477,0
0,3,4,1,0.6886179881728477,0
2,3,6,0,0.7062326214337706,0
0,3,4,2,0.7803937464058878,0
0,1,9,0,0.6768450467936933,0
1,3,4,2,0.6620878313799806,0
0,3,8,1,0.6620878313799806,0
2,3,4,2,0.6460438960522098,0
2,3,4,1,0.6460438960522098,0
0,3,4,1,0.6460438960522098,0
0,3,4,2,0.7314233233370975,0
2,3,4,2,0.7156882451018677,0
2,3,4,1,0.7156882451018677,0
0,1,5,0,0.6239178067970682,0
1,3,4,1,0.6239178067970682,0
3,4,6,1,0.6239178067970682,0
0,3,4,2,0.7126959166436073,0
0,1,3,1,0.7126959166436073,0
1,3,7,1,0.7126959166436073,0
3,4,8,1,0.7126959166436073,0
0,1,3,2,0.7909293747128501,0
0,3,4,1,0.7909293747128501,0
0,1,3,2,0.8450537861637061,0
0,1,8,2,0.9069301464147863,0
0,1,3,2,0.9303261986863993,0
0,3,4,1,0.9303261986863993,0
0,1,3,1,0.9303261986863993,0
0,1,3,2,0.9492957589112194,0
0,1,2,2,0.9658222169745442,0
1,2,4,2,0.6666666666666679,0
0,2,9,1,0.6666666666666679,0
1,4,5,1,0.6666666666666679,0
1,4,7,1,0.6666666666666679,0
1,8,9,1,0.6666666666666679,0
2,5,7,0,0.5,0
2,8,9,1,0.49999999999999994,1
1,5,8,0,0.5416666666666665,0
2,3,4,1,0.5416666666666665,0
3,8,9,0,0.537499999999998,0
2,8,9,1,0.537499999999998,0
1,2,4,2,0.6354166666666649,0
2,4,7,1,0.6354166666666649,0
3,4,6,1,0.6354166666666649,0
1,2,3,2,0.7447033898305068,0
0,2,9,2,0.7333997343957489,0
1,2,4,1,0.733399734395749,0
6,7,9,0,0.7324392126592048,0
0,4,6,2,0.7968123110744709,0
1,4,6,1,0.7968123110744709,0
2,3,4,1,0.7968123110744709,0
0,2,4,1,0.7968123110744709,0
2,4,8,2,0.7819326818675348,0
1,2,4,1,0.7819326818675347,0
1,3,4,1,0.7819326818675347,0
0,1,4,2,0.8504027029385135,0
0,4,6,2,0.9002325373996545,0
2,3,4,2,0.8973535339068877,0
1,2,3,2,0.8946649368057931,0
1,4,9,2,0.9100774540286383,0
1,3,6,2,0.9449114384596993,0
0,3,6,1,0.9449114384596993,0
2,4,9,1,0.9449114384596993,0
0,1,4,1,0.9449114384596993,0
1,3,6,1,0.9449114384596993,0
0,4,7,0,0.9456341679021247,0
1,4,9,2,0.9584063768300055,0
1,5,7,0,0.49999999999999944,1
2,3,8,2,0.6666666666666595,1
2,3,8,0,0.5000000000000001,1
1,5,7,1,0.5000000000000001,1
0,2,3,1,0.5000000000000001,1
0,4,8,2,0.6666666666666612,1
4,5,8,0,0.5208333333333339,1
3,8,9,0,0.5490654205607455,0
4,6,9,0,0.4581529581529583,1
0,2,8,2,0.5290322580645153,1
0,6,8,1,0.5290322580645153,1
6,7,9,1,0.5290322580645153,1
0,1,6,1,0.5290322580645153,1
2,7,8,0,0.4085545722713863,1
0,2,8,2,0.4567710298000755,1
6,7,8,0,0.37423324356672627,0
0,4,9,0,0.3904503894344735,1
0,1,2,2,0.4913999564554755,0
0,1,6,1,0.49139995645547563,0
4,5,7,0,0.5023924956177062,0
1,2,8,1,0.5023924956177062,0
4,6,8,0,0.49678868253156916,0
0,3,5,1,0.49678868253156916,0
0,1,7,2,0.6523935121087194,0
0,1,2,2,0.738326155185088,0
1,2,3,2,0.8311806594447311,0
0,2,9,0,0.8345646520662968,0
0,1,2,2,0.8807637864198451,0
2,3,6,2,0.874779970217042,0
0,1,6,1,0.874779970217042,0
0,1,5,2,0.9255769913098576,0
0,2,5,1,0.9255769913098576,0
0,2,3,1,0.9255769913098576,0
0,1,6,2,0.9260485331655515,0
0,2,6,0,0.8283559054873023,0
0,3,6,1,0.8283559054873026,0
1,2,3,2,0.8633380978861819,0
0,2,3,2,0.8951680482043168,0
1,3,7,1,0.8951680482043168,0
0,3,5,2,0.8852942915131992,0
0,1,2,1,0.8852942915131992,0
0,3,5,0,0.8984209561878317,0
1,3,5,2,0.8870165169411901,0
2,4,7,1,0.8870165169411901,0
0,2,3,1,0.8870165169411901,0
0,2,4,1,0.8870165169411901,0
0,2,4,1,0.8870165169411901,0
0,1,3,1,0.8870165169411901,0
1,2,3,2,0.91710063188575,0
0,2,3,1,0.91710063188575,0
1,3,5,2,0.9161259515178501,0
0,1,2,1,0.9161259515178501,0
0,3,8,0,0.9457767836605013,0
0,2,4,1,0.9457767836605013,0
0,2,4,1,0.9457767836605013,0
0,2,3,2,0.9612568213347893,0
2,6,7,1,0.5,3
1,5,8,0,0.49999999999999944,2
2,4,7,1,0.49999999999999944,2
3,4,9,1,0.49999999999999944,2
2,3,5,1,0.49999999999999944,2
0,6,9,0,0.4999999999999939,1
3,4,7,2,0.6666666666666617,1
4,7,9,1,0.6666666666666617,1
4,5,7,0,0.5208333333333306,1
3,6,9,0,0.5427350427350421,1
1,2,8,0,0.5393794749403322,1
4,7,8,1,0.5393794749403322,1
3,6,7,0,0.41379928315412207,1
0,2,4,2,0.5322817805106268,0
2,4,7,1,0.5322817805106268,0
0,4,8,1,0.5322817805106268,0
2,3,9,1,0.5322817805106268,0
2,4,7,2,0.5158025284045444,0
2,3,4,1,0.5158025284045445,0
0,3,4,2,0.6448033449733501,0
